1802.177734	22804.015625
1801.208984	22434.437500
1800.239258	22717.070313
1799.270508	22747.478516
1798.300781	22872.708984
1797.331055	22631.099609
1796.360352	22362.144531
1795.390625	22387.605469
1794.419922	22333.257813
1793.449219	22824.935547
1792.478516	22538.701172
1791.506836	22910.513672
1790.536133	22659.259766
1789.564453	22796.726563
1788.592773	22794.660156
1787.621094	22892.199219
1786.649414	23009.615234
1785.676758	23268.867188
1784.704102	23562.857422
1783.731445	23510.869141
1782.758789	23332.027344
1781.786133	23498.976563
1780.812500	23496.763672
1779.839844	23815.267578
1778.866211	24342.441406
1777.892578	24098.992188
1776.917969	24009.689453
1775.944336	23587.539063
1774.969727	23466.083984
1773.995117	23371.990234
1773.020508	23464.138672
1772.045898	23710.146484
1771.070313	23970.943359
1770.094727	24360.658203
1769.119141	24606.333984
1768.143555	24489.796875
1767.167969	24732.865234
1766.191406	25099.798828
1765.215820	24968.355469
1764.239258	24757.660156
1763.262695	24799.777344
1762.285156	24913.716797
1761.308594	24779.935547
1760.331055	24643.728516
1759.353516	24658.595703
1758.375977	24651.179688
1757.398438	25396.095703
1756.419922	25509.769531
1755.441406	26019.203125
1754.462891	25749.345703
1753.484375	25395.521484
1752.505859	25098.699219
1751.526367	25427.359375
1750.547852	25054.037109
1749.568359	25674.126953
1748.588867	25631.923828
1747.608398	25402.029297
1746.628906	25582.132813
1745.648438	25372.089844
1744.667969	25273.203125
1743.687500	25095.384766
1742.706055	25455.515625
1741.725586	25356.667969
1740.744141	25257.859375
1739.762695	25442.660156
1738.781250	25375.919922
1737.799805	25506.394531
1736.817383	25385.449219
1735.834961	25279.333984
1734.852539	25390.039063
1733.870117	25626.302734
1732.887695	25544.824219
1731.904297	25574.160156
1730.920898	25554.255859
1729.937500	25268.580078
1728.954102	25002.701172
1727.970703	25241.210938
1726.986328	25494.380859
1726.002930	25486.800781
1725.018555	25688.187500
1724.033203	26012.390625
1723.048828	25903.951172
1722.063477	25734.128906
1721.079102	25456.291016
1720.093750	25485.558594
1719.107422	25554.099609
1718.122070	25789.550781
1717.135742	25806.455078
1716.150391	25960.777344
1715.164063	25837.789063
1714.176758	26232.433594
1713.190430	26241.873047
1712.203125	26386.169922
1711.215820	26618.660156
1710.228516	26674.582031
1709.241211	26580.996094
1708.253906	26487.447266
1707.265625	26112.236328
1706.277344	26618.835938
1705.289063	26510.640625
1704.300781	26992.472656
1703.311523	27175.503906
1702.323242	27522.414063
1701.333984	27548.681641
1700.344727	27518.673828
1699.355469	27860.412109
1698.365234	27593.173828
1697.375000	27839.416016
1696.384766	27562.511719
1695.394531	27517.861328
1694.404297	27485.445313
1693.414063	27699.750000
1692.422852	28089.800781
1691.431641	28062.167969
1690.440430	28471.515625
