1802.243164	6015.730957
1801.274414	6120.612793
1800.304688	6139.363770
1799.334961	6048.274902
1798.365234	6214.277832
1797.395508	6128.199707
1796.425781	6092.049316
1795.455078	6105.797363
1794.485352	6194.350586
1793.514648	6093.384766
1792.543945	6186.889648
1791.572266	6200.605957
1790.601563	6269.134277
1789.629883	6225.530762
1788.658203	6186.925293
1787.686523	6233.002441
1786.714844	6381.139160
1785.742188	6372.395508
1784.769531	6346.233887
1783.796875	6404.681641
1782.824219	6221.796875
1781.851563	6208.116211
1780.877930	6450.573730
1779.905273	6501.494141
1778.931641	6423.135742
1777.958008	6322.440918
1776.983398	6408.141602
1776.009766	6476.417969
1775.035156	6514.861816
1774.060547	6553.290039
1773.085938	6432.806152
1772.111328	6463.787598
1771.135742	6527.019531
1770.161133	6679.550781
1769.185547	6593.867188
1768.208984	6746.323730
1767.233398	6735.053223
1766.257813	6825.437500
1765.281250	6814.155762
1764.304688	6897.052246
1763.328125	6927.881836
1762.351563	6795.197754
1761.374023	7103.435059
1760.396484	7250.589355
1759.418945	7268.942871
1758.441406	7274.912598
1757.463867	7491.237305
1756.485352	7425.403809
1755.507813	7456.075195
1754.529297	7387.800781
1753.550781	7470.395996
1752.571289	7384.839355
1751.592773	7373.471191
1750.613281	7493.087891
1749.633789	7573.123047
1748.654297	7566.663574
1747.674805	7278.644043
1746.694336	7277.184082
1745.713867	7374.478516
1744.733398	6968.187500
1743.752930	7166.687012
1742.772461	7172.651367
1741.791016	7082.404297
1740.810547	7117.979004
1739.829102	7045.040039
1738.847656	7258.115234
1737.865234	7066.861328
1736.883789	7171.412109
1735.901367	7093.591309
1734.918945	6922.191406
1733.936523	7066.113770
1732.954102	7143.492676
1731.970703	7028.809570
1730.987305	7160.315430
1730.003906	7183.486816
1729.020508	6876.948730
1728.037109	7074.823730
1727.052734	7043.888672
1726.068359	6995.753418
1725.083984	6891.092285
1724.099609	6997.858398
1723.115234	7048.059570
1722.129883	7058.928223
1721.144531	7055.053223
1720.159180	7029.075195
1719.173828	7044.850586
1718.188477	7146.544922
1717.202148	7164.744629
1716.215820	7232.017090
1715.229492	7191.306152
1714.243164	7292.887695
1713.256836	7173.699219
1712.269531	7444.434570
1711.282227	7440.485352
1710.294922	7404.673828
1709.307617	7511.009766
1708.320313	7264.490723
1707.332031	7370.811035
1706.343750	7555.459473
1705.355469	7605.359863
1704.367188	7574.451660
1703.378906	7724.679688
1702.389648	7811.221680
1701.400391	7949.107422
1700.411133	7891.246094
1699.421875	8041.287598
1698.431641	8024.997559
1697.442383	8240.957031
1696.452148	8297.958008
1695.461914	8298.730469
1694.470703	8372.797852
1693.480469	8549.427734
1692.489258	8359.656250
1691.498047	8790.155273
1690.506836	8749.325195
1689.515625	8540.100586
1688.523438	8750.680664
1687.532227	8861.145508
1686.540039	9103.285156
1685.547852	8842.941406
1684.554688	9053.289063
1683.562500	9031.961914
1682.569336	9017.955078
1681.576172	8933.286133
1680.583008	9055.736328
1679.589844	9134.291992
1678.595703	9207.945313
1677.601563	9086.782227
1676.607422	9274.828125
1675.613281	9226.713867
1674.619141	9314.887695
1673.624023	9371.397461
1672.628906	9376.803711
1671.633789	9540.280273
1670.638672	9380.315430
1669.643555	9334.666016
1668.647461	9327.921875
1667.651367	9316.319336
1666.655273	9319.297852
1665.659180	9348.993164
1664.663086	9208.684570
1663.666016	9396.207031
1662.668945	9481.698242
1661.671875	9285.625977
1660.674805	9570.077148
1659.676758	9441.992188
1658.679688	9369.746094
1657.681641	9396.953125
1656.683594	9438.697266
1655.684570	9565.264648
1654.686523	9713.592773
1653.687500	9546.862305
1652.688477	9603.075195
1651.689453	9579.335938
1650.690430	9834.088867
1649.690430	9660.203125
1648.691406	9677.616211
1647.691406	9779.725586
1646.690430	9847.917969
1645.690430	9787.868164
1644.690430	9662.537109
1643.689453	10052.327148
1642.688477	9900.398438
1641.687500	9874.224609
1640.685547	10072.814453
1639.684570	10075.609375
1638.682617	9933.459961
1637.680664	9945.941406
1636.678711	9936.685547
1635.675781	10050.559570
1634.672852	10125.766602
1633.670898	10017.533203
1632.667969	10090.302734
1631.664063	10068.962891
1630.661133	10033.159180
1629.657227	9951.554688
1628.653320	10079.725586
1627.649414	10104.199219
1626.645508	9998.529297
1625.640625	9873.626953
1624.636719	10285.957031
1623.631836	10120.102539
1622.626953	10250.488281
1621.621094	10207.486328
1620.616211	10301.696289
1619.610352	10405.494141
1618.604492	10155.571289
1617.598633	10201.624023
1616.591797	10346.261719
1615.585938	10486.030273
1614.579102	10534.389648
1613.572266	10731.748047
1612.565430	10482.059570
1611.557617	10727.398438
1610.550781	10412.955078
1609.542969	10430.056641
1608.535156	10475.964844
1607.526367	10577.066406
1606.518555	10601.323242
1605.509766	10831.937500
1604.500977	10671.397461
1603.492188	10623.659180
1602.483398	10731.820313
1601.473633	10818.357422
1600.464844	10780.205078
1599.455078	10895.457031
1598.444336	11001.076172
1597.434570	11185.711914
1596.424805	11363.086914
1595.414063	11406.281250
1594.403320	11720.011719
1593.392578	11557.248047
1592.380859	11590.801758
1591.369141	11669.805664
1590.358398	11700.928711
1589.346680	11842.064453
1588.333984	11990.316406
1587.322266	11832.473633
1586.309570	11741.626953
1585.296875	11555.218750
1584.284180	11684.290039
1583.271484	11459.745117
1582.257813	11435.921875
1581.245117	11252.112305
1580.231445	11321.451172
1579.217773	11543.528320
1578.203125	11300.144531
1577.189453	11378.973633
1576.174805	11219.214844
1575.160156	11255.095703
1574.145508	11042.964844
1573.129883	11148.003906
1572.115234	11253.000000
1571.099609	11267.394531
1570.083984	11350.877930
1569.067383	11215.168945
1568.051758	11343.880859
1567.035156	11336.810547
1566.018555	11415.449219
1565.001953	11291.736328
1563.985352	11353.691406
1562.967773	11456.068359
1561.951172	11570.296875
1560.933594	11427.624023
1559.915039	11413.410156
1558.897461	11434.860352
1557.878906	11541.867188
1556.861328	11318.518555
1555.842773	11204.548828
1554.823242	11318.661133
1553.804688	11482.599609
1552.785156	11347.294922
1551.765625	11304.627930
1550.746094	11269.097656
1549.726563	11359.347656
1548.706055	11205.196289
1547.686523	11271.701172
1546.666016	11205.375000
1545.645508	11331.126953
1544.624023	11286.149414
1543.603516	11620.397461
1542.582031	11291.028320
1541.560547	11291.096680
1540.539063	11255.635742
1539.516602	11542.252930
1538.495117	11435.723633
1537.472656	11454.697266
1536.450195	11558.862305
1535.426758	11308.055664
1534.404297	11393.281250
1533.380859	11284.522461
1532.357422	11308.233398
1531.333984	11298.834961
1530.310547	11152.339844
1529.286133	11220.963867
1528.261719	11192.683594
1527.237305	11214.024414
1526.212891	11129.071289
1525.188477	11202.364258
1524.163086	11070.229492
1523.137695	11044.366211
1522.112305	11186.068359
1521.086914	10926.605469
1520.060547	11280.579102
1519.035156	11261.766602
1518.008789	11360.862305
1516.982422	11521.211914
1515.955078	11372.722656
1514.928711	11577.777344
1513.901367	11577.769531
1512.874023	11712.029297
1511.846680	12062.905273
1510.818359	12371.252930
1509.791016	12354.600586
1508.762695	12686.297852
1507.734375	12890.787109
1506.705078	13052.842773
1505.676758	13466.520508
1504.647461	13847.104492
1503.618164	14490.873047
1502.588867	14835.828125
1501.559570	14947.960938
1500.529297	15198.686523
1499.499023	15503.343750
1498.468750	16019.273438
1497.438477	15919.714844
1496.408203	15733.322266
1495.376953	16018.838867
1494.345703	15818.418945
1493.314453	15718.978516
1492.283203	15476.472656
1491.250977	15170.736328
1490.219727	14897.954102
1489.187500	14606.527344
1488.154297	14141.756836
1487.122070	14059.181641
1486.088867	13728.268555
1485.056641	13765.284180
1484.023438	13183.956055
1482.989258	13162.523438
1481.956055	12651.791016
1480.921875	12590.682617
1479.887695	12480.454102
1478.853516	12421.745117
1477.819336	12381.772461
1476.784180	12351.171875
1475.750000	12278.492188
1474.714844	12411.572266
1473.678711	12535.247070
1472.643555	12504.636719
1471.607422	12985.708984
1470.571289	13039.110352
1469.535156	13234.951172
1468.499023	13297.618164
1467.462891	13677.749023
1466.425781	14092.732422
1465.388672	14262.525391
1464.351563	14630.556641
1463.313477	15084.741211
1462.276367	15363.832031
1461.238281	16050.839844
1460.200195	16229.376953
1459.162109	16421.824219
1458.123047	16877.501953
1457.083984	17002.173828
1456.045898	17199.000000
1455.005859	17675.193359
1453.966797	18181.458984
1452.926758	18331.363281
1451.887695	18609.207031
1450.847656	18640.291016
1449.806641	18966.808594
1448.766602	19055.951172
1447.725586	19572.929688
1446.685547	19657.259766
1445.643555	19639.277344
1444.602539	19811.867188
